"","feat_1","feat_2","feat_3","feat_4","feat_5","feat_6","feat_7","feat_8","feat_9","feat_10","feat_11","feat_12","feat_13","feat_14","feat_15","feat_16","feat_17","feat_18","feat_19","feat_20","feat_21","feat_22","feat_23","feat_24","feat_25","feat_26","feat_27","feat_28","feat_29","feat_30","feat_31","feat_32","feat_33","feat_34","feat_35","feat_36","feat_37","feat_38","feat_39","feat_40","feat_41","feat_42","feat_43","feat_44","feat_45","feat_46","feat_47","feat_48","feat_49","feat_50","feat_51","feat_52","feat_53","feat_54","feat_55","feat_56","feat_57","feat_58","feat_59","feat_60","feat_61","feat_62","feat_63","feat_64","feat_65","feat_66","feat_67","feat_68","feat_69","feat_70","feat_71","feat_72","feat_73","feat_74","feat_75","feat_76","feat_77","feat_78","feat_79","feat_80","feat_81","feat_82","feat_83","feat_84","feat_85","feat_86","feat_87","feat_88","feat_89","feat_90","feat_91","feat_92","feat_93"
"feat_12",0.0569340978840281,0.0901526974797719,0.0500369721399354,0.0574335611100402,0.0366676784053098,0.0285879366452457,0.0562298457489974,0.0914235548049422,-0.0218851528523842,0.0489693763188484,0.0533910497839697,1,0.115287957397551,-0.0216951117617083,0.0284073224595398,0.113804314755116,0.0314342377074755,0.100066208763479,0.0347479969253822,0.071224155510904,0.0482147129582461,0.119510558531336,0.0705610374073058,0.0855581878411808,-0.012281404313347,0.0423631136607612,0.0413767245452272,0.0534064194959263,0.0631052716431073,0.0132990102126902,0.0560519111324071,0.0175839055595562,0.0481454880866668,0.0182577263491134,0.0778338547533701,0.0632496956842434,0.0806051307613263,0.0976023463656466,0.00841700702316494,0.0164547701820635,0.0648537913763559,0.0289659947391239,0.00779041439898226,0.0914860909361434,0.00483821619081637,0.0421237105335339,0.0189299870319004,0.0355914185111211,0.0735204141994689,0.0419775864174159,0.0164392977080851,0.06852049522118,0.0183437997613222,0.102485804103534,0.0815041589709902,0.00766531808307247,0.0425179293336434,0.0825736876887941,0.0266835681575732,0.0270269091803387,0.0500798149812514,0.126326227598874,0.0387766471060719,-0.0126027062715629,0.121550020265142,0.0845914711998811,0.079377469423169,0.0148729323791184,0.0570744203401686,0.071629580353675,0.0286285207815464,0.0318883338377911,0.181833236682441,0.0870116248184814,0.0525363407109945,0.113920715912634,0.0214183206150626,0.0265253119843989,0.0366659423356041,0.064161765735258,0.052954009226875,0.0545709164115478,0.0365293707224679,0.00980718200204245,0.0192828347125885,-0.00721390981219946,0.016088994612333,-0.024324485069612,0.0822195713734145,0.0627208829090507,0.0639653926127512,0.0639222234977009,0.0127223926040352
"feat_13",0.139254426688671,0.157466719976686,0.0138699639160968,0.0289731675151576,0.0590809267503304,0.0362925140385705,0.199141750246044,0.0953646512879893,-0.0401636067634763,0.0866817413771055,0.00550040681512899,0.115287957397551,1,-0.0215551558266984,-0.032724670384168,0.0879920162630522,0.319351639518817,0.177439480949259,0.0429535735596666,0.194815709389946,-0.00509237003762061,0.209426509965494,0.0564625758567674,0.192248883365751,0.00601923942723543,0.0163347759376336,-0.0126570860838189,0.0159612882221475,0.1770283418865,0.0425034966573619,0.0245558458400114,0.0723002922230736,0.0486199153970112,0.004043218671889,0.0508809897681738,0.128211171810236,0.0778469542900476,0.191270898119596,0.0158398852892636,-0.0369705303735033,0.123191449489032,0.0362739585378516,-0.0265425471673635,0.162659488197421,0.0115458604161883,-0.00857920649368477,0.0831852993574582,0.0895562133629439,0.0755336408264182,0.0437742236589766,0.0219302343366822,0.00955317370776369,0.161233930765384,0.119940794142212,0.223363905972265,0.00206617970613498,0.0753965794261404,0.132569012870388,0.174172802969015,0.0461467868720065,-0.00995113965913932,0.164919672775089,0.0701088123681776,-0.00328625880752653,0.108566727624732,0.122272339412688,0.211334702384629,0.026881081524703,0.0866106484199399,0.145294460437627,0.0523365245758945,-0.00854260627521392,0.0309271506096462,0.0210720698050942,0.0224960643529608,0.189750736550287,0.178262504844852,0.224471652527854,0.233603577917947,0.010430768022388,0.0654231856137097,0.0100741908452436,0.115747476530929,0.0232211235021668,0.00259385561885783,0.00485005471250823,0.093869933260551,-0.0362588242680389,0.0629896351706014,0.107721699793328,0.0443375387260319,0.0719530035222631,0.0389889811449848
"feat_14",0.0635171177617367,-0.0700570885513729,-0.111104981251873,-0.0992148997189687,-0.037606804719942,-0.0273503782933643,-0.0446705980148432,-0.0617986733404392,-0.110188202783458,-0.0295979104167607,-0.151635296555946,-0.0216951117617083,-0.0215551558266984,1,-0.0395650330308009,0.0186396411923779,-0.0401478284317185,-0.0760346028512083,-0.0427477642494798,-0.0607752232695049,-0.00564496801971528,-0.0630869597138877,-0.0462839903258588,-0.118919683773423,0.557928742812501,-0.101570635582331,-0.093145855765125,-0.0972568270323729,-0.0278829712265926,-0.028993873971502,-0.0528958149426054,-0.141329781340044,0.258663557690411,-0.094933896059279,-0.0637963969946471,-0.0425499733321063,-0.0381706385013083,-0.0613078249514693,-0.00158237615206407,0.487803808213907,-0.0296496390385388,-0.0542317236580891,0.0732368518198503,-0.0612264738487125,0.0155006746173804,-0.0992956024159914,-0.0597361025910608,0.252005690625766,-0.0701336571491483,-0.0149217134410775,-0.0412617376536183,-0.0603351272550151,0.00680785708702767,-0.112305268045939,-0.0557318684203845,0.00443641194741413,-0.101382246391251,-0.0593631857095125,-0.0266934412541792,-0.118617986395553,-0.0938085288635898,-0.026821562311963,-0.0208373690802425,-0.0668000876751197,-0.0115173813162073,-0.0817086396625121,-0.0864038093357957,-0.076979101481357,-0.0583519797891221,0.0542256123694542,-0.0769347042206257,-0.022357624124761,-0.0401749861084675,-0.0334979463130456,-0.0790990947754024,-0.0588410552068802,0.00771421332652593,-0.041530211740383,-0.045473420902287,-0.104507279980635,-0.0373889508570459,-0.0840890473890898,-0.0706430478577764,-0.0270576397850887,-0.0214550388799861,0.145787439203234,-0.0202289599416144,0.323089161011089,-0.0388805498731343,-0.0602397639485557,-0.0384435876101688,-0.0401333486366037,-0.0181269635045424
"feat_15",-0.0457379529548749,-0.0487975139086557,-0.0652848072970547,-0.0512215538126464,-0.00699982606228517,-0.0183282540507052,-0.0357213877213608,-0.0569596493524572,0.00985784362485967,-0.0217003276008437,-0.100254750965703,0.0284073224595398,-0.032724670384168,-0.0395650330308009,1,0.344156603077923,-0.0459913376340636,-0.0447330105375226,-0.0320288724289695,-0.0342140571341153,0.0866860681269365,0.0561942189454984,-0.0290996810770662,-0.0628062904707246,0.00822804825490193,-0.0560352929268378,-0.045858676729343,-0.0445536542542078,-0.0222655416986742,-0.00780120113480127,-0.0291787226958837,-0.029319762092351,0.27312401966902,-0.04915739544881,-0.0333287723312799,-0.0581177681409815,-0.0407827577019598,0.00173030014302801,-0.0036198429079121,0.0693578948726483,-0.0263257791445365,-0.0453917116708307,0.0109287125966939,0.0431234319886614,0.0182447346780897,-0.0546326775741592,-0.0432142981444276,-0.0512389688516524,-0.0409786327390857,-0.020618866206199,-0.0245038916959999,-0.0220712151747317,-0.00616335039067479,0.0341752004423492,-0.040297179915477,-0.0225185249975823,-0.069909501797297,-0.0449200591752589,-0.0177730129754959,-0.0791521344167346,-0.0561688021387758,0.0979201688878677,0.018946690263305,0.0038484029281484,0.0349543536882713,-0.0184869790344467,-0.0524856041704671,-0.0490760526279402,-0.0529242890759501,0.118795340931756,-0.0338073914263843,0.764663623021739,-0.019194228446131,-0.0136318762548915,-0.0488938099408593,-0.0614858259279724,-0.0166734703689564,-0.0272001824815803,-0.0390334596521605,-0.0579482650148117,-0.0195569250279935,-0.0507024961585674,-0.0520896123916598,-0.00931061621814562,0.246847286164844,-0.00252895276317895,-0.0231911966196919,0.0108399076521427,0.0295466929592852,-0.0466163038830092,-0.034402251621888,-0.018206175817543,-0.0203687464051126
"feat_16",0.0270864392041152,0.108045555146276,0.221425591330151,0.211077977613167,0.0628772453569753,0.0219339458739432,0.0439571212849807,-0.00465896901939226,-0.0826636211489209,0.0639974162010085,0.134924461063238,0.113804314755116,0.0879920162630522,0.0186396411923779,0.344156603077923,1,0.0145665736403039,0.244848586145602,-0.00101101374930449,0.088638245336331,0.199338312235752,0.433153933825315,0.0372327965300928,-0.0164905643482663,0.039487248467444,0.187627462557926,0.118580288335333,0.235442748925265,0.142484724184443,0.0254190270371299,0.125445365456198,-0.0251999144168681,0.239344004229321,-0.0470322049009918,0.208736372413799,-0.0128289787399598,0.0407729544533367,0.193695720625267,0.0432273749859073,0.287289842098317,0.0796129111806894,0.142923683189295,0.0461058269629548,0.353285446267462,0.0418373180422747,0.179348416245962,0.0384388457930981,-0.0304149009148584,0.227799386753801,0.0589536863730923,0.0246745719555829,0.0931796509554941,0.0868202837623839,0.468766092448553,0.131217800958359,0.0219778912104606,0.0493732549759475,0.0189268623304749,0.0466326237701681,0.0431105578626904,0.150951771556221,0.337177250663042,0.104439664305037,-0.0430762703722298,0.18273490305138,0.289081532298293,-0.0277283257339795,0.0153514668106029,-0.0216987466486915,0.255739556641077,0.00159435673332335,0.394998246924306,-0.0262849987139153,0.034124727918489,-0.0595109876357792,-0.0154725209478816,0.129883511833377,-0.00396476877712805,0.0457034226251609,0.205392814416172,0.0763298530594628,0.168008351910951,0.0175576150456022,0.035211023280092,0.110849842625664,0.00361016867294069,0.0777704792100874,-0.00725743286035675,0.248363583654003,0.0168630151156435,0.0484937063861452,0.210498540380808,0.0314674145601221
"feat_17",0.0530041793760159,0.0749015003937227,-0.0230930477413839,-0.00755386667774499,0.0621967329872393,0.0154878936949298,0.127245240594652,0.173911817585098,-0.0287091228757142,0.0929587332456616,-0.0318072443470565,0.0314342377074755,0.319351639518817,-0.0401478284317185,-0.0459913376340636,0.0145665736403039,1,0.154258845653038,0.0373137910054684,0.261953632831239,-0.0400698418711342,0.157097808397138,0.133156950121508,0.257106189277357,-0.0349961655630401,-0.0044299844800255,-0.0364835678396788,-0.0200201198457245,0.135786581045686,0.0238376083829298,0.0288632370281496,0.10066614793609,0.0491504625002961,-0.0093843830923505,0.0266712201430746,0.199284423694098,0.0798528397811179,0.136263047888346,0.0619825074920317,-0.0716735021165885,0.153652521373385,0.0452064227506124,-0.0186599733001614,0.0857962733965391,0.0286808063716646,-0.0334662178600242,0.0176007124441136,0.102709856419262,0.0498873511778225,0.0816845500875135,0.0767796471125519,-0.00459912509188436,0.0187290347118089,0.0337211013526569,0.163377072810963,-0.0120854992134156,0.173168884079702,0.040369639583435,0.0587970590581601,0.0909626470695873,-0.0300374497722776,0.105503802545782,0.032391428145935,0.0215505177319011,0.0727327967047465,0.165143105637314,0.306513114540031,0.0388162409811198,0.100655562673295,0.108789267890843,0.150285589515045,-0.0231027534408691,0.00282646618994474,0.00177000431896298,0.0255056177538467,0.134840800193655,0.0996645134520971,0.0695386366301004,0.114670034088843,-0.0151926392201429,0.123831406253464,-0.0127344457906328,0.113986773613903,0.000334214865772559,0.0155588931417739,0.0491023924792662,0.214220589851508,-0.0341391720840618,0.0353903226011265,0.0452180285298295,0.0885080976056897,-0.00653848759302954,0.0566949420766594
"feat_18",0.0848562359389609,0.242715963458008,0.115655342604987,0.214895224071596,0.0521859189062891,0.0487097481901563,0.0989721203298462,0.087777143333016,-0.0436418567545388,0.0716349198851029,0.07961982733461,0.100066208763479,0.177439480949259,-0.0760346028512083,-0.0447330105375226,0.244848586145602,0.154258845653038,1,0.0365297927167199,0.204009997060201,0.0432717576717646,0.364125182593615,0.0984660729055127,0.13475217807876,-0.0631392852127099,0.234748380458384,0.0433580983686244,0.163886467704106,0.118085805661305,0.0183565416812632,0.234089957501836,0.0185121848711157,0.0330704198238053,-0.020360678378706,0.380594704015416,0.0767726739507081,0.0625208050182341,0.248948647631685,0.0580474667600175,-0.0241247280245843,0.104176252747482,0.229793838079286,0.00707295458401321,0.265707614210088,0.0385755806113543,0.0597493004530781,0.0727569143117426,0.0196317251254729,0.346609324345195,0.0747584720822926,0.114753619519457,0.107742836846527,0.0424121731471942,0.272898118028454,0.183218056125925,0.0143453537346172,0.284435129086797,0.0489797504539014,0.0990729057708883,0.234885017968971,0.0847454915449232,0.197339415462907,0.119569035376865,-0.00192173038789462,0.114909523607485,0.285666799925263,0.108521316872625,0.0781239332820838,0.0719256384964958,0.169237590478949,0.0749814952147833,-0.00219025479680093,-0.00866784365530844,0.0382776685775954,-0.0117904275637506,0.0592793960333446,0.102683683095957,0.0429583989936241,0.0803896809936445,0.182025474658507,0.135913692211587,0.156175828182526,0.0851163465986629,0.0287516915597094,-0.00155483862366515,-0.0292953745443889,0.126885746037726,-0.0359805338937323,0.247462435544344,0.094336490797023,0.0372753812319261,0.126639803426642,0.0581004036852813
"feat_19",0.0023024988285444,0.176654851901831,-0.0122284493676267,-3.51910676290241e-07,-0.00855596579859384,0.0384926186624015,0.0580710434933722,0.0193874244095187,-0.000167168043585028,0.00901530709851545,0.0336790227000623,0.0347479969253822,0.0429535735596666,-0.0427477642494798,-0.0320288724289695,-0.00101101374930449,0.0373137910054684,0.0365297927167199,1,0.105427874256115,-0.0241222409265179,0.0190883225449588,0.10002755698357,0.290475092903487,-0.0651121214932433,-0.0211692056059615,-0.018954315237277,-0.0188581660737462,-0.0107864100644139,0.0062450082541627,0.0325507736668114,0.115505879610945,-0.040924045383061,-0.0223111368924532,0.0406169823444734,-0.010993175121567,0.0676291435391265,0.246811294546991,0.00646816687366099,-0.0425876660906926,0.025658262808171,-0.0247685229606701,-0.0144690236383138,0.0420205809678915,0.00641592654483381,-0.0188002355967302,-0.0120643860082675,0.0383936861184048,0.0196068171262077,0.0562992245946603,0.00486769650718021,0.0171262395874099,-0.0137563143613741,0.000260327411771342,0.0180459240212022,0.00882371099631951,0.0261942845058928,0.234502645011123,-0.00837787646814284,-0.00203935124705237,-0.0146329411015923,-0.0147135451875718,0.0122084526930181,-0.0169858791889529,0.0157971764821905,0.0307874938430792,0.0358755182915681,-0.0051285056099388,0.397620732168588,0.031171298243504,-0.0208711072468006,-0.0225836352782359,0.0568369207552574,0.0226139649705251,0.0363566650152827,0.179547537452413,-0.00795054727557427,0.00620355070728661,0.0124985646295012,-0.00239145579545872,0.000812469276763901,-0.00687932573726741,0.056720928173667,-0.00284674135696352,-0.00829239095369987,-0.0145598646392674,0.000411632424341427,-0.0184849128542391,0.0111159522576536,0.450925418792289,0.00408539271134535,-0.0276615330749855,0.0142426671647373
"feat_20",0.0705114876505186,0.449160384412864,-0.0110694689509459,0.0446565705512147,0.046200269275354,0.0578134398153535,0.36497161650514,0.0625950702171088,-0.0233966762458458,0.176373015375921,-0.00564148809403888,0.071224155510904,0.194815709389946,-0.0607752232695049,-0.0342140571341153,0.088638245336331,0.261953632831239,0.204009997060201,0.105427874256115,1,-0.0378845837688283,0.244536575265453,0.225089261094685,0.34426995439714,-0.0704390780668481,-0.0047275153866828,-0.0385833128601004,-0.00305790320159471,0.0596706106074454,0.0152887667834556,0.123437817155382,0.162072563084797,0.0436881080019264,-0.0380955739939147,0.153164999252056,0.0792989833021124,0.196200153687285,0.489655438470924,0.085461780818533,-0.0628037076735078,0.190383030874003,0.0395428590608513,0.0437719423799807,0.239185690485339,0.0462583494711378,-0.0320595991863996,0.103850419422227,0.0498801739566657,0.194854111284283,0.240262503172961,0.0730812897059644,0.0333632443304791,0.028131004552584,0.0969775896071142,0.254142172772905,0.0129532882853511,0.136075632023128,0.310481309331346,0.0207459783668575,0.0366487075307681,-0.0271349538063258,0.0824773857097295,0.0472873432814006,0.0588623737938928,0.143264878505399,0.215575974083373,0.199390912043089,0.0117702408816069,0.348326580775228,0.316435639033682,0.0986330782281564,0.0122456182793152,0.0299602211265973,0.0337263406102971,0.0538976176742786,0.359595876416245,0.0170773631558498,0.19640045752753,0.0740684574593884,0.0256979070911867,0.144702550585124,0.0234690587503481,0.36480349582252,0.0017234342938185,0.0845698152044667,0.0168502878129217,0.220475407355486,0.00408119167015243,0.111231467723086,0.370281706661035,0.0791812010085462,-0.018714924663877,0.110053522425025
"feat_21",-0.0270256006076462,0.0141128974642016,0.354924691160674,0.232922686582837,0.00328793943869901,0.00804558397557033,-0.0229075658709125,-0.0410946889547181,-0.028408653766494,-0.00513416238743272,0.324080221104697,0.0482147129582461,-0.00509237003762061,-0.00564496801971528,0.0866860681269365,0.199338312235752,-0.0400698418711342,0.0432717576717646,-0.0241222409265179,-0.0378845837688283,1,0.11865654305602,-0.00617399233218362,-0.041367149066165,-0.0460662403978723,0.113373630171106,0.376263779577828,0.255093045540096,-0.0145846087298627,-0.00402617844334977,0.0905871872112693,-0.0417790065869669,0.027701451203187,-0.0267394485494812,0.0930709300444258,-0.0366435482435104,-0.00656690431483807,0.0140563241623856,-0.0159444666207895,0.0418150496660171,-0.018626890011025,-0.00924365756315776,0.00112600204277903,0.0945071365310848,-0.0119015877606075,0.381266321446066,-0.0197924694479527,-0.050540840102112,0.0932353378352647,-0.0208469229417121,0.0203416709203098,0.230006986947358,0.00290900688985292,0.318331821512438,-0.00332585726810482,0.0262846756867219,-0.0228757429503802,0.00476068963461608,-0.0242094343201353,-0.0327507740919998,0.298306808585504,0.037588270713177,0.0158948056917283,-0.0358625328191841,0.0447018394068016,0.022227999552544,-0.0759655660587738,-0.0162562230714011,-0.0443779978137053,-0.00758929030910075,-0.0403610848927419,0.0726929008010097,-0.0098699538279723,0.123214564388187,-0.0476566051577749,-0.0416374637683479,0.000131882584493504,-0.0277419211291085,-0.0160709735791916,0.279617762128605,-0.00405172456889084,0.221444262406326,-0.031940110096066,-0.00470178828929421,-0.00617983135759265,-0.0455623267225664,-0.0168620392523987,-0.0304013413207655,0.105392218796435,-0.0331927896133353,-0.0197788205964864,0.0580083151987367,-0.00767680428047933
"feat_22",0.0632831092250776,0.215105663080336,0.251081508349517,0.24773775658,0.0751611114043007,0.0389393363015231,0.162620423863267,0.0290323720628211,-0.0623476120671879,0.141405090049302,0.154861104510442,0.119510558531336,0.209426509965494,-0.0630869597138877,0.0561942189454984,0.433153933825315,0.157097808397138,0.364125182593615,0.0190883225449588,0.244536575265453,0.11865654305602,1,0.0842679225691823,0.0885804568712855,-0.0474326013002932,0.234156474329428,0.112099028175898,0.253811848750898,0.235942235151522,0.0159124406365624,0.14882879917557,0.023852518348442,0.0832948892514624,-0.0430864250244539,0.255824608627592,0.0444525662884224,0.0651204502030818,0.253535282809395,0.0527262852176282,0.0180024347807464,0.128976623355664,0.238647351868687,-0.00984365725439889,0.416059111425553,0.0342952111323137,0.17109601418385,0.135443198633286,0.00261895813123602,0.307541572119521,0.122040300908814,0.0568187834026384,0.0811171715728987,0.0891612901874494,0.50216780965241,0.33989265851145,0.00345707846354982,0.185502624899244,0.0571716810468087,0.0431269293233572,0.166049002546551,0.136120214838794,0.319551281933948,0.105657344533652,-0.0175473712487261,0.180555929401159,0.382384612949227,0.0613151604670372,0.0365372210503759,0.0450543207119913,0.23184779346551,0.0724542036979957,0.113099775543736,-0.0125464426552149,0.0402425382418285,-0.0208388539945948,0.0605223734648034,0.132589532086194,0.0842167437746003,0.0939924813961922,0.189565034883361,0.155515361280433,0.177254749610614,0.0836394965611955,0.0415191283808789,0.0443962620376754,-0.0183468667974348,0.219973993793297,-0.0454393101780091,0.244778664969492,0.0985952411452792,0.104921147125662,0.200592924545548,0.113275784752372
"feat_23",0.0486857563853783,0.162065041774589,-0.00242666653887181,0.0306222471316789,0.0172812977528772,0.043650769724237,0.186462164974453,0.0127736066091773,0.00694018160366411,0.0966657953772784,0.0264996876524823,0.0705610374073058,0.0564625758567674,-0.0462839903258588,-0.0290996810770662,0.0372327965300928,0.133156950121508,0.0984660729055127,0.10002755698357,0.225089261094685,-0.00617399233218362,0.0842679225691823,1,0.211601935811992,-0.0339196149083489,-0.00650542906694809,-0.00261795580777038,-0.00365094505019662,0.00696955413851417,0.0427104994980738,0.123996442494489,0.133618881119062,-0.0208038827467086,-0.0178389581187638,0.0759552669173908,0.0183740100546839,0.117173953473798,0.229580820051753,0.0978086027113116,-0.0327599405503745,0.0212306803655651,-0.00177681549454559,0.0394095912497961,0.1153253158512,0.0792463957222535,-0.0111561767483787,0.0598173025104605,0.0612937381961559,0.0900788595693,0.152903795485329,0.0851603100256693,0.0715606220927053,-0.00353413901972794,0.0362494710174681,0.0870143479006901,0.0135474464450397,0.105362379292998,0.110440687298551,0.00439529471244107,0.0457391167138588,0.0051863381252082,0.00593567138278218,0.0182419041805557,0.0293663534623639,0.0668248197179633,0.114656804365903,0.115559462820419,0.00822777580960088,0.143338978929667,0.137401866323358,0.0569650135317195,-0.012941321281649,0.0986569350787421,0.0854073213089751,0.0267622011713224,0.208440767735458,0.0101245760944638,0.0912194086238145,0.0391332414211783,0.0374336118716474,0.116575343341571,0.0281662300739999,0.181739329361093,0.0118315036664774,0.0569937706217407,0.121170343965582,0.111836600522638,-0.0140390579834748,0.0597425508938845,0.141869199190241,0.0104379594445583,-0.0318367480674356,0.0849448939774113
"feat_24",0.0672554889469468,0.253684079392934,-0.031596096629224,0.00372772553945427,0.0752219972629188,0.0821239661932745,0.244813008583915,0.161848446570106,0.0736175339749935,0.0816835244960586,0.064213125282996,0.0855581878411808,0.192248883365751,-0.118919683773423,-0.0628062904707246,-0.0164905643482663,0.257106189277357,0.13475217807876,0.290475092903487,0.34426995439714,-0.041367149066165,0.0885804568712855,0.211601935811992,1,-0.127707934757355,0.0371061904938773,-0.0179719109043844,-0.0216321451279219,0.0398721328133004,0.13382926844284,0.0603562845256141,0.406661314033371,-0.0421699961186854,0.0176936329369473,0.0497218058403533,0.193335018785171,0.186705913039162,0.298309558634473,0.181968869243784,-0.130764368675319,0.110561695477057,0.0153816742632049,-0.0472412376495397,0.0862964053170527,0.150948411193571,-0.0344354770527094,0.0796158890471304,0.192535142178624,0.0454973403713386,0.0980266954420735,0.0532534419039607,0.0645808294554108,0.0210683097886655,0.0166009522732754,0.149115035595723,-0.0168471385214661,0.208961464758791,0.370921876119912,0.0417867049170403,0.108238281430418,-0.018300990463953,0.00984655373384893,0.0358626109203727,0.099968322446747,0.0749389874350524,0.116614516815301,0.435017460379187,0.096420056039257,0.419143176929124,0.0984066478421274,0.123828998015536,-0.0504123915062801,0.0480554936853046,0.113056590891811,0.156134488685256,0.490795439586975,0.0330779412269144,0.223998625223272,0.083032455994735,0.0249812624846658,0.0846918320068381,-0.0164679887612853,0.300629051801025,0.0910915293478776,-0.0189901293179972,0.015444155842125,0.123298386683125,-0.0434790804423952,0.0235811128507881,0.357269888018729,0.090833259739671,-0.0243748750164815,0.089200437046413
"feat_25",0.187236970278282,-0.0963659186892705,-0.157458906917395,-0.134230565586536,-0.00361032563981906,-0.0233192962832842,-0.0488201236400294,-0.0369394494575959,-0.0252793208602751,0.0097915542081341,-0.206207445025507,-0.012281404313347,0.00601923942723543,0.557928742812501,0.00822804825490193,0.039487248467444,-0.0349961655630401,-0.0631392852127099,-0.0651121214932433,-0.0704390780668481,-0.0460662403978723,-0.0474326013002932,-0.0339196149083489,-0.127707934757355,1,-0.124593506951084,-0.130455185219078,-0.126679719514623,0.0336758834679977,-0.0218071262558018,-0.0670721125109295,-0.0626196243496802,0.228877956659945,-0.116001913552884,-0.0832260593731252,-0.0342279862847154,-0.0302335323581159,-0.0542733586699575,-0.0248303049627505,0.417170726575463,0.0234982540312455,-0.0127049900945552,0.0841949967205452,-0.0277194288460531,-0.014603785595944,-0.142184750220701,-0.0293707827153472,0.255795445607912,-0.0881188956816947,0.00129378679069172,-0.0435169818077972,-0.0739403943757954,0.149135956608101,-0.136166604157732,-0.010210933379438,0.0149299868840513,-0.110427880455244,-0.0919905711195467,0.0890805107410773,-0.131639568818552,-0.13258390311162,0.0775945600588467,0.0235740754257763,-0.00911695501808381,0.0278468935189362,-0.0351995076354765,-0.00150384117884214,-0.0325156609407863,-0.0910053220158755,0.12666403862343,-0.0120047546465659,0.0157544058917422,-0.0412176889756434,-0.0402628701018542,-0.0595125129813317,-0.0807605301501576,0.0937755736103861,-0.0388062067345005,0.0925070916123307,-0.138356159762214,-0.0212826090850618,-0.114821343980862,-0.0927960701490372,-0.0183195039774759,0.0211194066403341,0.26392378972274,-0.0112940857863673,0.207973551953469,-0.0128658205244085,-0.0881873430715045,-0.0457589262727917,0.0301346458674484,-0.0157075492566068
"feat_26",-0.0228125938712257,0.0648558265090579,0.268112128669057,0.365756733673381,0.0251155492065843,0.00468036715034725,-0.00878246637744759,-0.0415993619703308,-0.0664135522741939,-0.00372054874161672,0.191095097486193,0.0423631136607612,0.0163347759376336,-0.101570635582331,-0.0560352929268378,0.187627462557926,-0.0044299844800255,0.234748380458384,-0.0211692056059615,-0.0047275153866828,0.113373630171106,0.234156474329428,-0.00650542906694809,0.0371061904938773,-0.124593506951084,1,0.141360190071556,0.348072375487364,0.0286918718528867,0.0252029050995401,0.163779179239104,-0.0423073730591491,-0.0611105724987867,-0.0348635672190478,0.270053264710646,-0.0302158103525079,-0.0369262013321644,0.0216704969268148,-0.0152889784770371,-0.0679562713635479,0.010295971793407,0.378864499582987,-0.0231063025750888,0.177793051339293,-0.00733547634114251,0.219206419145388,0.0026301536605778,-0.078121901474712,0.186126393150494,-0.0207350283608888,0.040345661976728,0.110586204813268,-0.0153207370961933,0.375082914603121,0.0661638069202223,0.00701286312764849,0.264677529767892,-0.00441440096979203,-0.0244928785446128,0.344495054157059,0.16529782199245,0.00507965788883505,0.0259826436780821,-0.0600432152097181,0.0473722313214206,0.119656355461027,-0.059968325463038,0.0166052556529201,-0.042413687455075,-0.0126080050910558,-0.0317699272054256,-0.0463414452734684,-0.0186813248431809,0.036062943224537,-0.0229764068444489,-0.0396773382407749,0.00187098855978465,-0.0193668738780979,-0.0124420636999412,0.206266786277162,0.0283759947821677,0.154008588937616,0.00143319245173148,0.0489073012823856,-0.0488893503259261,-0.0724636230324537,0.0159372836694962,-0.0784697218979697,0.0945206297828975,-0.0215648572238521,-0.018447209080823,0.19997375142827,0.0167086314063865
"feat_27",-0.0388256703479175,0.0378413338026206,0.508369580902066,0.308628668640862,0.00209776810671491,0.00194303346636731,-0.0154288014189337,-0.0502715518871668,-0.0425314923192331,-0.0015507816365407,0.599484208699571,0.0413767245452272,-0.0126570860838189,-0.093145855765125,-0.045858676729343,0.118580288335333,-0.0364835678396788,0.0433580983686244,-0.018954315237277,-0.0385833128601004,0.376263779577828,0.112099028175898,-0.00261795580777038,-0.0179719109043844,-0.130455185219078,0.141360190071556,1,0.335252346168045,-0.0183655542643686,-0.00534472357376068,0.0949066952455483,-0.034932339141097,-0.0767133895189531,-0.0405864720902759,0.0822695923484457,-0.035222316099446,-0.0089159563857252,0.000734651233027554,-0.0182933264121942,-0.0722738862263288,-0.0325461978587644,-0.0114350692341173,-0.0170838794841465,0.11346673458064,-0.00825423104195446,0.572677824913362,-0.0129201670747065,-0.0951546138593406,0.130412806044901,-0.0270770832733578,0.0375321672669555,0.254923162448837,-0.0334967293808276,0.399162668256979,0.00480351513218539,0.022713731865044,-0.0150064687315557,0.0463112411353389,-0.0283752108560583,-0.0260597992383563,0.500028794551672,-0.0294211846977082,0.0101652419265092,-0.0562297312496093,0.022503736610977,0.0258944413047628,-0.0978998662927313,-0.0208662724061213,-0.0370226313704243,-0.0484593283397134,-0.050762829301599,-0.043237032797508,-0.00589801167124967,0.134596578705109,-0.0400424181034681,-0.0285205212047379,-0.00738573353500508,-0.0207153904802234,-0.0276505908556854,0.430434589545652,-0.00472001489315242,0.321354073592772,-0.0248837969380941,0.00250217391076631,-0.0460530474902958,-0.0825102654913703,-0.0280973628402167,-0.0701944872738246,0.0995357429578269,-0.0252627110409762,-0.0187778313246425,0.0237896634148228,0.000317988039932167
